sample_id,sequence,frame_number,frame_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,intended_level,analysis_severity,visible_joint_ratio_body12,detection_status,base_sequence,base_frame_number,synthetic_image_path,pipeline_status,seconds,prediction_path,error
synthetic_c2/case_07_RebarTying_02/044/severe,case_07_RebarTying_02__severe,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00250.jpg,882.92,349.36,1055.69,581.44,severe,severe,0.0,no_person_detected,RebarTying_02,250,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00250.jpg,ok,23.490,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__044__severe.npz,
synthetic_c2/case_08_WallPlacement_00/003/severe,case_08_WallPlacement_00__severe,3,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01242.jpg,532.86,158.71,933.72,944.06,severe,severe,0.0,no_person_detected,WallPlacement_00,1242,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01242.jpg,ok,23.320,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__003__severe.npz,
synthetic_c2/case_08_WallPlacement_00/007/severe,case_08_WallPlacement_00__severe,7,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01246.jpg,523.49,158.47,931.25,946.57,severe,severe,0.0,no_person_detected,WallPlacement_00,1246,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01246.jpg,ok,23.363,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__007__severe.npz,
synthetic_c2/case_08_WallPlacement_00/011/severe,case_08_WallPlacement_00__severe,11,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01250.jpg,527.28,160.58,929.03,944.35,severe,severe,0.0,no_person_detected,WallPlacement_00,1250,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01250.jpg,ok,23.745,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__011__severe.npz,
synthetic_c2/case_08_WallPlacement_00/015/severe,case_08_WallPlacement_00__severe,15,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01254.jpg,527.05,159.55,931.4,944.4,severe,severe,0.0,no_person_detected,WallPlacement_00,1254,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01254.jpg,ok,23.570,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__015__severe.npz,
synthetic_c2/case_08_WallPlacement_00/019/severe,case_08_WallPlacement_00__severe,19,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01258.jpg,535.51,157.26,931.33,946.44,severe,severe,0.0,no_person_detected,WallPlacement_00,1258,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01258.jpg,ok,23.625,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__019__severe.npz,
synthetic_c2/case_08_WallPlacement_00/024/severe,case_08_WallPlacement_00__severe,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01263.jpg,536.08,156.2,931.89,943.98,severe,severe,0.0,no_person_detected,WallPlacement_00,1263,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01263.jpg,ok,24.058,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__024__severe.npz,
synthetic_c2/case_08_WallPlacement_00/028/severe,case_08_WallPlacement_00__severe,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01267.jpg,533.17,150.24,929.64,947.01,severe,severe,0.0,no_person_detected,WallPlacement_00,1267,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01267.jpg,ok,23.647,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__028__severe.npz,
synthetic_c2/case_08_WallPlacement_00/032/severe,case_08_WallPlacement_00__severe,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01271.jpg,547.05,146.53,930.42,946.65,severe,severe,0.0,no_person_detected,WallPlacement_00,1271,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01271.jpg,ok,24.280,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__032__severe.npz,
synthetic_c2/case_08_WallPlacement_00/036/severe,case_08_WallPlacement_00__severe,36,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01275.jpg,549.1,145.57,931.67,944.57,severe,severe,0.0,no_person_detected,WallPlacement_00,1275,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01275.jpg,ok,23.786,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__036__severe.npz,
synthetic_c2/case_08_WallPlacement_00/040/severe,case_08_WallPlacement_00__severe,40,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01279.jpg,555.69,142.71,934.08,946.75,severe,severe,0.0,no_person_detected,WallPlacement_00,1279,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01279.jpg,ok,23.569,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__040__severe.npz,
synthetic_c2/case_08_WallPlacement_00/044/severe,case_08_WallPlacement_00__severe,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01283.jpg,555.68,141.27,932.37,945.13,severe,severe,0.0,no_person_detected,WallPlacement_00,1283,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/severe/image_01283.jpg,ok,0.410,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__044__severe.npz,
