comparison_type,comparison,case_id,left_run,right_run,key_factor_jaccard,recommendation_jaccard,left_key_tags,right_key_tags,left_recommendation_tags,right_recommendation_tags
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,2,2,0.75,0.25,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,2,3,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,2,4,0.75,0.25,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,2,5,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,3,1,0.75,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,3,2,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,3,3,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,3,4,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,3,5,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,4,1,0.6,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,4,2,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,4,3,0.75,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,4,4,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,4,5,1.0,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,5,1,0.75,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,5,2,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,5,3,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,5,4,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_04,5,5,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,1,1,0.4,0.3333,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,1,2,0.4,0.4,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,1,3,0.4,0.3333,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,1,4,0.4,0.5,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,1,5,0.4,0.4,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,2,1,1.0,0.8,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,2,2,1.0,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,2,3,1.0,0.8,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,2,4,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,2,5,1.0,1.0,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,3,1,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_only__original_rgb_compatible_with_module2_only__bounded_context_augmented,case_05,3,2,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
